title,publishedAt,channelTitle,category,tags,duration,live_content,view_count,likes,comment_count,subscriber_count,engagement_rate,total_view_count,channel_country
"World Cup Finals Import vs Domestic, Day 1 Qualifying! The EAGLE Has Landed!","2024-11-01T06:53:42Z","That Track Channel","Autos & Vehicles","""world cup finals|world cup finals 2024|world cup finals maryland|the best race ever|wcf 2024|maryland international raceway|mir 2024|maryland international raceway 2024|world cup finals day 0|world cup finals day 1|world cup finals testing|world cup finals qualifying|world cup finals live stream|world cup finals live|world cup drag racing|world cup finals import vs domestic|world cup drag racing 2024 live|world cup drag racing 2024|world cup qualifying""","26.35","none","407982","14460","947","33500","0.03776392095729714","8031407","Unknown"
"irl HAUNTED HOUSE ft. MrBeast, xQc, Logan Paul, Fanum & Lexi Rivera🎃👻💀","2024-10-31T01:55:47Z","IShowSpeed","Gaming","""ishowspeed""","122.35","none","4821933","191731","7394","32900000","0.04129567955423686","3236113659","US"
"My dog (Oatmeal) insists on swimming (even when it's cold! ❄️)","2024-11-02T13:00:25Z","Adria and Oatmeal","Music","""[none]""","1.08","none","504511","35319","113","1100000","0.07023038149812393","638135333","US"
"Reload Desert Drop: New Map, Solos, and More","2024-11-01T22:43:59Z","Fortnite","Gaming","""yt:cc=on""","0.5","none","3357120","43771","2655","12700000","0.013829115432275283","2868172453","US"
"Spooky Month short: Kevin's Dream job","2024-10-31T18:00:06Z","Sr Pelo","Film & Animation","""Animation|Animacion|sr Pelo|pelo|Sir Pelo|spooky month|spooky short|skid|pump|kevin|lila|roy|robber|ross|susie|Jaune|Jack|John|Bob|Rick|Carmen|Dexter|Happy Fella|Candy|Candy shop|Moloch|Gregor|Radford|Cats|Skeleton|Pumpkin|Trick or treat|masks|costumes|dia de brujas|fnf|friday night funkin|boyfriend|spider|shadow|crying|centipede|dirt|insects|patty azure|morgue|guts|green|cosmic|stars|candy store|hatzgang|water balloon|Frank|tree|Dad|flashback|witch|Indie animation""","2.85","none","1271794","157215","7893","7010000","0.1298229115721571","1637732248","MX"
"FINAL FANTASY XIV Patch 7.1 - Crossroads","2024-11-01T11:03:22Z","FINAL FANTASY XIV","Gaming","""FF14|FFXIV|Final Fantasy XIV (Video Game)|ファイナルファンタジー|MMO|スクウェア・エニックス|スクエニ|SQUARE ENIX|漆黒のヴィランズ|Shadowbringers|暁月のフィナーレ|Endwalker|黄金のレガシー|Dawntrail""","3.43","none","119820","0","0","700000","0.0","297725106","JP"
"How Big Can Godzilla Get?","2024-11-01T01:00:16Z","EYstreem","Gaming","""Eystreem|eyestream|eystream|minecraft|roleplay|funny|troll|prank|secret|hidden|tutorial|minecraft phone|minecraft bedrock edition|How big can godzilla get|Minecraft but I become godzilla|fighting godzilla in minecraft|pranking my friend in minecraft|pranking my friend with godzilla in minecraft|minecraft ultimate boss|modded minecraft|I fooled my friends with godzilla in minecraft""","23.4","none","2209436","34751","2127","11100000","0.016691137466756222","4127966322","AU"
"Young Thug Gives Heartfelt Speech Before Walking Out of YSL Trial","2024-10-31T23:00:39Z","Law&Crime Trials","Entertainment","""law and crime|law and crime network""","9.32","none","834732","16970","2600","552000","0.023444650498603146","181277024","US"
"The Weeknd - São Paulo feat. Anitta (Official Music Video)","2024-10-31T00:00:07Z","TheWeekndVEVO","Music","""The Weeknd|Anitta|XO Republic Records""","3.5","none","9196980","408858","70253","10400000","0.05209438315620998","20247594452","CA"
"The Nightmare in the Tunnels (#20)","2024-10-31T21:43:40Z","Settled","Gaming","""Mory|Morytania|Area|Maxing|Max|OSRS|UIM|End|Game|Ultimate|Ironman|Old|School|Runescape|RS3|Settled|Settledrs|Progress|Video|Tricks|Tips|Bossing|Skilling|2007|2007Scape|Dream|Gear|Items|Boss|Episode|Settled UIM|UIM Settled|OSRS Settled|Morytania UIM|Morytania Ironman|Mory Ironman|Maxed UIM|UIM Maxing""","16.17","none","397782","25736","1096","721000","0.06745403261082704","127141970","US"
"EPIC: The Musical - SAGAS 1-8 The Vengeance Saga release party","2024-10-31T04:00:16Z","Jorge Rivera-Herrans","Entertainment","""[none]""","56.6","none","1152028","96187","5418","577000","0.08819664105386327","231923578","Unknown"
"Halloween Special: Mummies!","2024-10-31T15:00:28Z","Overly Sarcastic Productions","Education","""Funny|Summary|OSP|Overly Sarcastic Productions|Analysis|Literary Analysis|Myths|Legends|Classics|Literature|Stories|Storytelling|History|Mythology""","47.9","none","515270","40537","3340","2370000","0.08515341471461564","751678103","US"
"MAKE THEM BELIEVE | T1 vs BLG: The Grand Finals |  Worlds 2024","2024-11-02T08:32:37Z","LoL Esports","Gaming","""Worlds 2024|worlds|league of legends|worlds league of legends|worlds 2024|esports|lck|lcs|lpl|cblol|lla|lec|pcs|vcs|swiss stage|worlds 2024 league of legends|lol esports|lol 2024|lol worlds 2024""","7.18","none","1567310","65422","4076","3770000","0.04434221691943521","1229896314","Unknown"
"NickEh30 reacts to Fortnite Remix Live Event!","2024-11-02T05:26:50Z","Nick Eh 30","Gaming","""fortnite|fortnite gameplay|fortnite battle royale|fortnite funny moments|fortnite new update|fortnite victory royale|Fortnite Item Shop|Fortnite funny|Fortnite tips|Fortnite Update|Fortnite How To Win|Fortnite how to play|Fortnite Victory Royale|Fortnite tournament|fortnite best moments|Fortnite event|Nick eh 30|FORTNITE new map|Fortnite live|Fortnite nick eh 30|fortnite new season|Fortnite Chapter 5|Fortnite chapter 5 season 4|Fortnite season 4""","15.22","none","890740","15324","1196","8190000","0.018546377169544423","1480347452","CA"
"Unc & Ocho in DISBELIEF over Tom Brady post after Gisele pregnancy announcement 😱 | Nightcap","2024-11-01T13:00:17Z","Nightcap","Sports","""Nightcap|Shannon Sharpe|Ochocinco|Chad Johnson|Chad Ochocinco|Club Shay Shay|Nightcap Podcast|Shannon Sharpe Podcast|Ochocinco Podcast""","10.65","none","401226","8547","2319","1540000","0.027081993689342165","450874060","US"
"Tyler, The Creator - Chromakopia ALBUM REVIEW","2024-10-31T04:18:05Z","theneedledrop","Music","""album|review|music|reviews|indie|new|lyrics|listen|track|concert|live|update|the needle drop|anthony fantano|vlog|talk|discussion|music nerd|song|tyler the creator|rap|hip hop|noid|st chroma|reaction""","18.68","none","1290941","56055","4828","2940000","0.04716172156589651","1072151738","Unknown"
"RUUD'S FIRST GAME! | Manchester United v Leicester City extended highlights","2024-10-31T00:21:01Z","EFL","Sports","""EFL|Goal|Save|Championship|League One|League Two|Sky Bet|Football|Soccer|Premier League|Yesterday|yesterdays|goals|Carabao Cup|League""","11.07","none","2739566","51252","2023","535000","0.019446510870699957","139581801","GB"
"Lady Gaga - Disease (Official Music Video)","2024-10-30T01:00:34Z","LadyGagaVEVO","Music","""Lady Gaga|Interscope Records|Pop""","4.37","none","9151326","509070","48308","8890000","0.06090680192138276","15218947423","US"
"Six Hundred Strike","2024-10-30T10:02:56Z","Jorge Rivera-Herrans - Topic","Music","""Jorge Rivera-Herrans|Steven Rodriguez|Cast of EPIC: The Musical|EPIC: The Vengeance Saga (Official Concept Album)|Six Hundred Strike""","3.53","none","1581782","42181","5226","45400","0.029970628063791343","137208320","Unknown"
"Tottenham Hotspur 2-1 Man City | Carabao Cup Highlights | Werner and Sarr send Spurs into quarters","2024-10-31T00:00:13Z","Tottenham Hotspur","Sports","""Spurs|Tottenham Hotspur|토트넘|손흥민""","8.17","none","3669382","50691","1848","3720000","0.014318214892862068","1405100189","GB"
"Dangerous","2024-10-30T10:01:07Z","Jorge Rivera-Herrans - Topic","Music","""Jorge Rivera-Herrans|TROY|Diana Rivera-Herrans|EPIC: The Vengeance Saga (Official Concept Album)|Dangerous""","3.4","none","1364399","35686","1562","45400","0.027299932057997696","137208320","Unknown"
"*NEW* Fortnite Chapter 2 REMIX Battle Pass! (Free Juice WRLD)","2024-11-02T07:26:00Z","Ali-A","Gaming","""fortnite chapter 2 remix battle pass|fortnite chapter 2 remix|fortnite chapter 2 remix battlepass|fortnite chapter 2|fortnite og 2 battle pass|fortnite og 2 battlepass|fortnite battle pass|fortnite|chapter 2|remix|battle pass|alia|ali a|new|juice wrld|snoop dog|ice spice|free|fortnite juice wrld|fortnite snoop dog|fortnite ice spice""","8.23","none","409539","7424","524","19200000","0.01940718710550155","6671069860","GB"
"BABYMONSTER - 'CLIK CLAK' M/V","2024-10-30T04:00:02Z","BABYMONSTER","People & Blogs","""BABYMONSTER|베이비몬스터|베몬|BABYMON|BAEMON|하람|아현|루카|치키타|파리타|로라|아사|HARAM|AHYEON|RUKA|CHIQUITA|PHARITA|RORA|ASA""","2.92","none","45577225","1182905","57534","7320000","0.027216202829373662","2916580217","KR"
"Deliver Justice! Clash of Clans New Season","2024-10-31T13:00:17Z","Clash of Clans","Gaming","""clash of clans|COC|Clash of Clans Gameplay|Clash of Clans Strategy|Clash of Clans Animation|Clash of Clans Commercial|Clash of Clans Attacks|Clash of Clans Town Hall|Hog Rider|PEKKA|Clan Wars|season challenges|clan war leagues|clash on|clan game|clan games|clash-a-rama|clasharama|justice|justice season|war machine scenery|Judgment King|Justice Queen|Grand Judge|Justice Scenery|clash of clans new season|clash season|hammer jam""","1.02","none","462575","15688","1319","20900000","0.03676592984921364","4704219063","Unknown"
"Lady Gaga, Bruno Mars - Die With A Smile (Live in Las Vegas)","2024-10-30T01:00:22Z","Bruno Mars","Music","""bruno mars|bruno|atlantic records|official video|pop music|R&B|funk|soul|bruno mars lady gaga|bruno mars lady gaga die with a smile|die with a smile|lady gaga bruno mars live|die with a smile live|lady gaga die with a smile|bruno mars die with a smile""","4.7","none","10652596","349031","11662","39100000","0.033859633839488514","21888905651","Unknown"
"Nintendo Music – Announcement Trailer","2024-10-30T22:04:08Z","Nintendo of America","Gaming","""nintendo|game|gameplay|fun|video game|action|adventure|rpg|play|switch|nintendo switch""","2.47","none","1301164","81632","15587","9620000","0.07471694575011298","3605783113","US"
"MacBook Pro Announcement - October 30","2024-10-30T15:11:07Z","Apple","Science & Technology","""Apple|Apple announcement|keynote|MacBook Pro announcement|MacBook Pro|Apple Intelligence|October 2024""","16.88","none","23126483","70656","0","19800000","0.0030551986655299036","1199309524","US"
"Bobby Lashley comes face-to-face with Swerve Strickland at FRIGHT NIGHT! | 10/30/24, AEW Dynamite","2024-10-31T02:30:16Z","All Elite Wrestling","Sports","""aew|aew dynamite|aew dynamite highlights this week|aew dynamite highlights|all elite wrestling|pro wrestling|aew on tbs|aew rampage|aew highlights|aew zero hour|aew buy in|AEW TV|swerve strickland|shelton benjamin|prince nana|mvp|mvp aew|shelton benjamin aew|bobby lashley|bobby lashley aew|bobby lashley aew debut|aew fight forever""","11.6","none","1526738","38933","3766","4250000","0.027967470515569796","2379797235","US"
"Marvel Studios | Look Ahead | Disney+","2024-10-30T13:30:06Z","Marvel Entertainment","Entertainment","""marvel|comics""","1.88","none","1898258","83062","5055","21000000","0.04641992816571825","6258764596","US"
"Houston Texans vs. New York Jets Game Highlights | NFL 2024 Season Week 9","2024-11-01T03:44:50Z","NFL","Sports","""[none]""","12.37","none","2200281","24044","3129","13400000","0.012349786231849477","10938454264","Unknown"
"Have the coziest November in Hay Day","2024-10-31T07:50:00Z","Hay Day","Gaming","""Hay Day|HayDay|Supercell|Suprcell|Farming|Farm life|mobile|tablet|mobile game|game|yt:cc=on|ios|android|amazon|series|farmer|pig|horse|cow|sheep|goat|puppy|dog|kitten|cat|fishing|sanctuary|elephant|zebra|giraffe|hippo""","1.98","none","1100593","18706","864","2250000","0.017781323341144274","321386826","FI"
"“Touch” Halloween Special Performance | KATSEYE","2024-10-30T15:02:37Z","KATSEYE","Music","""[none]""","2.7","none","2625812","178728","5216","900000","0.0700522352704611","307148492","Unknown"
"OPENING MY SIDEMEN SUNDAY PRESENT!","2024-10-30T19:05:59Z","Miniminter","Entertainment","""simon|sidemen|miniminter|mm7games|random|vlog""","19.93","none","1589909","57077","640","10400000","0.03630207766608026","4112040757","Unknown"
"Pure CHAOS! Jon Moxley, AEW World Champion, responds to Orange Cassidy! | 10/30/24, AEW Dynamite","2024-10-31T02:15:00Z","All Elite Wrestling","Sports","""aew|aew dynamite|aew dynamite highlights this week|aew dynamite highlights|aew on tnt|aew road to|all elite wrestling|pro wrestling|aew on tbs|aew rampage|aew highlights|aew rampage highlights|aew zero hour|aew buy in|AEW TV|jon moxley|pac|claudio castagnoli|marina shafir|wheeler yuta|orange cassidy|private party""","9.57","none","610145","12782","1110","4250000","0.02276835834105008","2379797235","US"
"This was one of the BIGGEST CHOKES EVER in the World Series...","2024-10-31T06:29:00Z","Gomer Simpson ","Gaming","""GomesDaLegend|MLB 23|MLB The Show 23|What To Do First MLB 23|MLB 23 Tips|Make Stubs Fast MLB 23|MLB 23 Gameplay|MLB 23 New Features|MLB 23 News|Market Tips MLB 23|New Legends MLB 23|Free Packs MLB 23|Fast XP MLB 23|Best XP Method MLB 23|Ballplayer Tips MLB|No Money Spent MLB|MLB 23 Tier List|Best Cards MLB 23|MLB 23 NMS|Battle Royale MLB|Ranked Seasons MLB|MLB Pack Opening|NMS MLB The Show|Baseball|MLB|PS5|XBOX|Gaming|Sports""","7.0","none","571671","8405","3034","13000","0.02000976085895559","5449406","US"
"I bought a BROKEN BUGATTI VEYRON! My first million dollar hooptie?","2024-10-30T17:48:17Z","Hoovies Garage","Autos & Vehicles","""[none]""","18.48","none","749358","41592","5310","1580000","0.06258957667763605","474735238","Unknown"
"Atlas Goes Hands On","2024-10-30T13:44:10Z","Boston Dynamics","Science & Technology","""boston dynamics|atlas|electric atlas|robots|robotics|humanoid robot|boston dynamics atlas|boston dynamics electric robot atlas|what's new atlas|boston dynamics atlas parkour|boston dynamic robots|atlas robot|boston dynamics robot|boston dynamics atlas video|how does atlas work?""","2.88","none","1568730","59282","7302","3350000","0.042444525189165756","830046211","Unknown"
"The Strange Physics Principle That Shapes Reality","2024-10-29T12:09:04Z","Veritasium","Education","""veritasium|science|physics|Veritasium|math|quantum mechanics|Johann Bernoulli|Isaac Newton|principle of least action|problem of fastest descent|Snell’s Law|Pierre Louis Maupertuis|Fermat’s principle|Leonhard Euler|Joseph-Louis Lagrange|Hamilton’s principle""","32.73","none","4370098","196878","8111","16600000","0.0469071860631043","2891769897","US"
"Yankees Lose the 2024 World Series | 1141","2024-10-31T06:00:31Z","Talkin' Yanks","Sports","""yankees|new york yankees|talkin yanks|talkin yanks podcast|jomboy yankees|jomboy|jomboy media|jomboy videos|podcast|baseball|mlb|major league baseball|talkin' yanks|talkin' yanks podcast|yanks|yankees podcast|mlb podcast|baseball podcast|jomboy podcast|aaron boone|steinbrenner|brian cashman|new york""","23.53","none","204223","5079","2873","99200","0.038937827766706005","37835183","US"
"Please Stop Making Venom Movies","2024-10-30T22:26:27Z","The Cosmonaut Variety Hour","Entertainment","""[none]""","8.38","none","396330","23440","1663","1420000","0.06333863194812404","349480806","US"
"How to Ruin Geometry Dash","2024-10-30T19:00:06Z","GD Colon","Gaming","""gdcolon|gd colon|geometry dash|geometry dash lite|geometry dash free|battle pass|gacha|free games|if geometry dash was free|free mobile games being stinky and really really bad""","17.87","none","419946","26052","5556","686000","0.07526682001971682","164895041","CA"
"I Got Every Fortnite Achievement","2024-10-29T02:32:39Z","LazarBeam","Gaming","""[none]""","31.88","none","3795431","133108","4351","22500000","0.03621696719028748","9587514319","AU"
"São Paulo","2024-10-31T00:04:07Z","The Weeknd - Topic","Music","""The Weeknd|ザウィークエンド|ザ・ウィークエンド|Anitta|アニッタ|São Paulo""","5.03","none","1703099","59426","959","255000","0.03545595411658394","6588005805","Unknown"
"Tays drops game on Heather Bowling?! Locked In S5 EP3 | @Footasylumofficial","2024-11-01T19:00:17Z","Footasylum","Entertainment","""Footasylum|Yung Filly|Darkest Man|GK Barry|Nella Rose|Harry Pinero|Chunkz|Johnny Carey|Sharky|AJ Shabeel|Niko Omilana|King Kenny|Beta Squad|Sidemen|KSI|Locked In|Does The Shoe Fit|Chef Asylum|Stephen Tries|Bambino Becky|Max Khadar|Good Evening Britain|Liar Liar|Bad Bistro|Adeola Patronne|Chunkz & Filly|Philly|Young Filly|Chunks|BETA squad|Behzinga|Miniminter|Zerkaa|Tobjizzle|The Burnt Chip|tennessee|Chloe Burrows|Specs Gonzalez|Home Schooled""","45.72","none","1250571","22882","1513","2860000","0.01950708916167095","846964070","GB"
"Yeat & Quavo - 5BRAZY [Official Music Video]","2024-10-30T17:45:03Z","Yeat Music","Music","""yeat|summrs|lyfestyle|go2work|go to work|lyfe|afterlyfe|quavo|migos|offset|travis scott|huncho jack""","3.37","none","1066290","74548","4172","1320000","0.07382606983090904","751772058","US"
"Twenty One Pilots - Routines In The Night (Concert Film)","2024-10-30T17:00:06Z","twenty one pilots","Music","""twenty one pilots|twenty one pilots official|the clancy world tour|twenty one pilots live|tyler performing in pit|twenty one pilots show|clancy tour|clancy tour columbus|routines in the night live|twenty one pilots with fans|clancy album|nationwide arena|twenty one pilots hometown show|clancy live|21 pilots tour|21 pilots live|21pilots|tyler joseph|clancy tour live|clancy tour audience|twenty one pilots tv|overcompensate|i am clancy|next semester""","3.42","none","598997","64167","2807","13600000","0.11181024278919593","6203996840","US"
"JUJU HAS IT ALL! | Brawl Stars Animation","2024-10-30T07:09:09Z","Brawl Stars","Gaming","""brawl stars|mobile game|mobile strategy game|mobile rpg|mobile battle royale|battle royale|supercell game|juju|brawler|brawl talk|spike|amber|colette|champion|hero|voodoo|doll""","0.88","none","7702576","214982","10681","20600000","0.029297081911298248","2941932208","FI"
"Denzel Curry, LAZER DIM 700 & Bktherula - Still In The Paint (Official Music Video)","2024-10-30T02:00:06Z","Lyrical Lemonade","Music","""waka flocka flame song|waka flocka lazer dim|lazer dim|denzel curry|zeltron|LAZER DIM 700|train music videos|subway music videos|lyrical lemonade music video|AMD Visuals|AMD music video|BK music video|hard in the paint music video|atlanta music videos|waka flocka flame music video|LAZER DIM music video""","4.35","none","1074087","94137","3949","22600000","0.09132034928269311","11823240866","US"
"I Bought The First 5 Things I Saw on TikTok Live","2024-10-29T00:43:15Z","Safiya Nygaard","People & Blogs","""i bought the first 5 things i saw on tiktok live|tiktok live haul|live shopping|qvc|highland crystal|wigs|crystal scoop|halara|windsor|athleisure|prom dress|haul|internet haul|shopping|tiktok|tiktok live|tiktok made me buy it|the internet made me buy it|safiya nygaard|safiya and tyler|sofia|sophia|safia""","29.05","none","1837454","95387","3595","10100000","0.0538691036619148","2027442006","US"
"The Many Sins of Halloween Decorations","2024-10-29T18:25:13Z","JonTronShow","Comedy","""jontron|jontronshow|halloween|decorations|funny|comedy""","13.55","none","899468","65394","3503","6520000","0.07659749985547012","1377161128","US"
"BREAKING NEWS! The Election's Most Difficult Decision…","2024-10-29T19:45:11Z","CGP Grey","News & Politics","""cgpgrey|education|election|flags|maine""","4.0","none","1398275","92183","74","6510000","0.06597915288480449","1078982688","GB"
"Megan Moroney - Am I Okay? (Official Video)","2024-10-30T16:00:06Z","MeganMoroneyVEVO","Music","""Megan moroney|tennessee orange|met somebody and he's got blue eyes|He opens the door and he don't make me cry|Tonight you’re lucky I’m drinking|Kansas Anymore|Another on the Way|Why Johnny|Girl In The Mirror|God Plays Gibson|Georgia Girl|Sleep on My Side|Mustang or Me|Sad Songs for Sad People|I'm Not Pretty|Lucky|Traitor Joe|Just ‘cause something’s good don’t mean it lasts|By fall we fell apart and just like that""","3.93","none","319032","7921","291","8320","0.025740364602923844","64631663","Unknown"
"FULL INNING: Dodgers score FIVE runs with 2 OUTS to TIE World Series Game 5!","2024-10-31T02:11:29Z","MLB","Sports","""mlb|baseball|sports|mlb highlights|sports highlights|baseball highlights""","21.87","none","2849672","24640","3104","5890000","0.009735857319719602","5834047098","Unknown"
"We Fell For The Oldest Lie On The Internet","2024-10-29T15:00:09Z","Kurzgesagt – In a Nutshell","Education","""[none]""","13.13","none","3471843","254782","10839","23100000","0.07650720381077139","3004389187","DE"
"Dos Días - Tito Double P, Peso Pluma (Video Oficial)","2024-11-01T01:00:08Z","Tito Double P","Music","""tito pp|tito doble p|tito duble pp|peso pluma|peso pp|double p|doble pp|hassan|Double P Records|Double P|Incómodo|Incomodo|Tito incomodo|Dos Días|dos dias|2 dias|2 días|corridos|mexican music|musica mexicana|regional mexicano|bélicos|corridos belicos""","2.75","none","6157262","108168","2478","644000","0.01797000030208232","801224088","MX"
"British Men Try Swedish Snacks","2024-10-30T13:08:02Z","James Marriott","Comedy","""James Marriott""","26.35","none","354129","20759","2331","2010000","0.06520222856642637","224526501","GB"
"Nuketown Launch Trailer | Call of Duty: Black Ops 6","2024-10-29T17:00:11Z","Call of Duty","Gaming","""call of duty|cod|activision""","1.28","none","827562","33510","2922","7960000","0.044023287681164675","1616614186","US"
"Queer | Official Trailer HD | A24","2024-10-29T13:00:48Z","A24","Film & Animation","""a24|a24 films|a24 trailers|independent films|trailer|HD|official|movie|film|a24 movies|oscar winner|academy award winner""","2.15","none","2059371","35453","2123","1350000","0.018246348035395273","1210030953","US"
"I Tested Ridiculous Product Claims","2024-10-29T17:43:08Z","Jack Pembrook","People & Blogs","""[none]""","23.17","none","601717","20696","1281","604000","0.0365238143512648","34117896","Unknown"
"Mac mini Announcement - October 29","2024-10-29T15:20:31Z","Apple","Science & Technology","""Apple|Apple announcement|keynote|Mac mini announcement|Mac mini|Apple Intelligence|October 2024""","12.05","none","10008211","59596","0","19800000","0.005954710587136902","1199309524","US"
"Stephen A. POINTS THE BLAME in the Yankees' World Series loss to the Dodgers | First Take","2024-10-31T15:07:20Z","ESPN MLB","Sports","""First Take|First Take full show|first take espn|espn first take|Stephen a smith|Stephen a|Stephen A. Smith|First Take on ESPN|first take|first take youtube|Stephen a first take|Stephen A. First Take|ESPN|espn|world series|los angeles dodgers|new york yankees|dodgers|yankees|los angeles dodgers vs new york yankees|new york yankees vs los angeles dodgers|baseball|dodgers vs yankees|mlb""","13.83","none","346165","4357","1686","350000","0.017456993052446086","814735688","US"
"can we build a fully ORANGE townhouse in the sims? | rainbow townhouses pt 2","2024-10-29T16:18:27Z","CarynandConnieGaming","Gaming","""the sims|ts4|sims build challenge|let’s build|sims 4 challenge|sims challenge|challenge|sims 4|carynandconnie|Caryn and connie|family friendly|build challenge|house building|sims 4 build|the sims 4|how to build|sims hacks|sims tips|sims tricks|sims cheats|speed build|speedbuilding|home decor|rainbow house|rainbow houses|rainbow townhouses|rainbow|townhouses|apartments|for rent|red house|color challenge|sims rainbow house|sims color challenge""","30.4","none","559517","45065","1802","1150000","0.08376331728973382","235045135","US"
"Can I Break A Professional Course Record In One Try?","2024-10-30T19:42:35Z","Bryson DeChambeau","Sports","""bryson dechambeau|break 50|golf|golfing|golf match|pro golfer|bryson break 50|bryson dechambeau golf|bryson dechambeau highlights|Can I Break A Professional Course Record In One Try?|course record|public golf course|breaking golf course records|bryson dechambeau course record series|i broke the course record|breaking course records|professional golfer|Can I Break A Public Course Record In One Try?|professional golf course""","30.97","none","998051","24285","1725","1580000","0.026060792484552394","220656133","Unknown"
"I do not recommend: 'Dragon Age: The Veilguard' (Review)","2024-10-28T15:05:10Z","Skill Up","Gaming","""skill up|skill|up|gameplay|games|guide|dragon age|dragon age bioware|dragon age the veilguard|the veilguard|new dragon age trailer|new dragon age game|dragon age release date|dragon age the veilguard release date|dragon age veilguard trailer|dragon age veilguard ign|dragon age veilguard gameplay|dragon age veilguard|dragon age veilguard character creation|dragon age veilguard classes|dragon age veilguard review|dragon age news|dragon age the veilguard review""","46.15","none","2096479","112086","28315","1030000","0.06696990525543066","267511319","AU"
"St. Chroma","2024-10-28T10:02:12Z","Tyler, The Creator - Topic","Music","""Tyler|The Creator Daniel Caesar CHROMAKOPIA St. Chroma""","3.3","none","7544492","236707","13128","91300","0.033114886993054","1399735014","Unknown"
"Celtic 2-0 Dundee | Johnston and Engels Keep Celtic Top of the Table | William Hill Premiership","2024-10-31T00:00:31Z","SPFL","Sports","""SPFL|SPFL Highlights|Scottish football highlights|scottish football goals|Scottish Premiership|Scottish Premiership highlights""","5.1","none","142092","990","118","319000","0.007797764828421023","207105439","GB"
"Judge Sends Young Thug Home After Over 700 Days in Jail","2024-10-31T23:30:18Z","Law&Crime Trials","Entertainment","""law and crime|law and crime network""","17.83","none","404231","7257","1964","552000","0.02281121437989664","181277024","US"
"Central Cee - One By One | A COLORS SHOW","2024-10-29T19:00:08Z","COLORS","Music","""colorsstudios|colorsberlin|All Colors Shows|A COLORS SHOW|colors|colorsxstudios|live session|live performance|colours|studios|Music Video|Central Cee|Doja|Central|Cee|Central C|Cench""","3.0","none","2037788","57672","2251","7730000","0.02940590483406517","3116392479","DE"
"Yankees fan pulls ball out of Mookie Betts' glove in World Series Game 4 | MLB on FOX","2024-10-30T01:11:23Z","FOX Sports","Sports","""fox|fox sports|fs1|fox sports 1|sports|news|sports fox|fox sports highlights|highlights|sports podcast|podcast|fs1 podcast""","0.93","none","1222867","5684","4272","1260000","0.008141523158282954","689147438","Unknown"
"Mullet No More, The Scratch And Dent SMX Teardown Video","2024-10-29T23:00:27Z","Steve Morris Engines","Autos & Vehicles","""Engines|LS|Supercharge|turbos|boost|smx|cars|dragrace|drag|car|horsepower|power""","28.98","none","271879","13976","1035","478000","0.05521206124783452","79360920","US"
"Alemán, Gera MX - Como Pacman (Video Oficial)","2024-10-31T00:00:07Z","AlemanVEVO","Music","""aleman|gera mx|pacman|como pacman|video como pacman|video oficial pacman|rich mafia|rich vagos|rap en español|hiphop|rap|rap mexa|rap mexicano|gera mx aleman rich mafia|video aleman|video gera mx|rap mexicano 2024|arena hip hop|rap mexa para el gym|rap malandro|lo mejor del rap mexicano|mucho rap|rich mafia volumen|rich mafia vol|batman|cartman|southpark|mad max|pulpfiction|breaking bad|Homegrown Mafia|fear and loathing in las vegas""","3.28","none","2146449","125518","3870","183000","0.06028002528827846","98164372","Unknown"
"Surviving A Week in OUR Demonic School PT 3 (THE POSSESSION)","2024-10-27T18:11:37Z","Sam and Colby","Entertainment","""sam and colby|exploring|abandoned|overnight|sam&colby|sam & colby|sam golbach|colby brock|colby and sam|ghost|haunted|paranormal|3am|the conjuring|the stanley|colby & sam|top 10|top 5|top 10 scary|scary|horror movie|mystery|ghost stories|ghost adventures|caught on camera|ghost hunting""","75.48","none","6012688","305437","34863","13300000","0.05659698291346566","1944170269","US"
"Keith Eats Everything At Disney's Animal Kingdom","2024-10-30T15:00:33Z","The Try Guys","Comedy","""try guys|keith|zach|eugene|habersberger|kornfeld|buzzfeed|comedy|education|funny|try|learn|fail|experiment|tryceratops|the try guys|keith habersberger|zach kornfeld|eugene lee yang|comedy video|youtuber|celebrity|pop culture|trending topics|trending|buzzfeed celeb|new series|2nd try|2ndtry|disney world|disney|disneyland|disney foods|disney foodie|foodie|keith eats|keith eats everything|animal kingdom|disney world's animal kingdom|tim tracker|disneyfoodblog""","50.77","none","542710","13415","694","7990000","0.025997309797129223","2762499583","US"
"Lil Uzi Vert - We Good [Official Audio]","2024-11-01T04:00:53Z","LIL UZI VERT","Music","""Lil|Uzi|Vert|Lil Uzi Vert|Eternal Atake|Money Longer|LUV|Futsal Shuffle|That Way|Sanguine Paradise|XO Tour Life|XO Tour Llif3|Luv Is Rage|Luv is Rage 2|The Perfect LUV Tape|Worldstar|Akadmiks|Philly|Rap|Hip Hop|Atlantic Records|Generation Now|Roc Nation|nwE_BsjBSUw|New Patek|Je2OItlb4pY/edit|PLUTO X BABY PLUTO|PLUTO|Lil Uzi Vert Future|Lil Uzi Vert Future Pluto x Baby Pluto|Future|Future Pluto|Lil Uzi Pluto x Baby Pluto|Baby Pluto""","2.1","none","446575","16535","1199","9840000","0.03971113474780272","5168439853","Unknown"
