title,channelTitle,category,channel_country,publishedAt,duration,view_count,likes,comment_count,engagement_rate
Feyenoord stage INCREDIBLE comeback 😲 Man City v Feyenoord | UEFA Champions League Highlights,Amazon Prime Video Sport,Sports,GB,2024-11-26T22:27:27Z,4.83,558198,5123,1615,0.012070986
Five Star Gunners Thrash Sporting 😮‍💨 | Sporting 1-5 Arsenal | UEFA Champions League Highlights,TNT Sports,Sports,GB,2024-11-26T22:34:43Z,6.1,724440,10077,735,0.014924631
Citadelle des Morts Cinematic | Call of Duty: Black Ops 6 Zombies,Call of Duty,Gaming,US,2024-11-26T16:00:27Z,1.92,596841,32194,2032,0.057345256
Kendrick Lamar - GNX ALBUM REVIEW,theneedledrop,Music,US,2024-11-26T16:56:30Z,29.32,1093462,65055,5761,0.06476311
Can I Beat Grant Horvat If He Starts 5 Under Par? (Part 2),Phil Mickelson and the HyFlyers,Sports,US,2024-11-26T16:59:37Z,54.55,411335,43579,6035,0.120617015
squabble up,Kendrick Lamar,People & Blogs,US,2024-11-25T18:07:36Z,2.77,6580760,579331,38519,0.093887332
Dexter: Original Sin | Official Trailer | Paramount+ With SHOWTIME,Dexter on Paramount+ with Showtime,People & Blogs,US,2024-11-26T22:37:17Z,1.95,519391,8771,938,0.018693046
Squid Game: Season 2 | Official Trailer | Netflix,Netflix,Entertainment,US,2024-11-26T23:00:03Z,1.78,2496617,97730,3662,0.040611756
Watching a Rocket Launch at SpaceX with Elon Musk!,Kai Trump,People & Blogs,US,2024-11-26T18:03:29Z,11.67,1732604,81822,5748,0.050542421
Ed Sheeran - Under the Tree (from “That Christmas”),Ed Sheeran,Music,GB,2024-11-26T14:00:07Z,4.22,534858,44432,2005,0.086821175
Band Aid - Do They Know It’s Christmas? (2024 Ultimate Mix / 40th Anniversary Video),BandAidVEVO,Music,GB,2024-11-25T19:30:01Z,7.3,259349,6598,1235,0.030202546
I turned FORTNITE into LEGO...,TD BRICKS,Entertainment,US,2024-11-26T17:48:56Z,8.52,620115,16530,2182,0.030175048
Total War: WARHAMMER III - Omens of Destruction Announce Trailer,Total War,Gaming,GB,2024-11-26T14:59:00Z,1.93,297380,18641,1633,0.068175398
"Sonic the Hedgehog 3 | Official Trailer 2 (2024 Movie) Ben Schwartz, Jim Carrey, Keanu Reeves",Paramount Pictures,Film & Animation,US,2024-11-25T14:00:03Z,2.42,6870760,206206,15509,0.032269356
IMPOSSIBLE Minecraft - Episode 1,Grian,Gaming,GB,2024-11-26T17:00:01Z,19.97,831586,79544,3098,0.099378777
Lilo & Stitch | Official Teaser,Disney,Entertainment,US,2024-11-25T17:00:07Z,0.55,1468187,30539,2345,0.022397692
CAN WE WIN THE TOURNAMENT? THE 7 ASIDE CUP,5IVE GUYS FC,Sports,GB,2024-11-25T19:56:33Z,32.93,349615,14216,3627,0.05103614
Blaster Master - Angry Video Game Nerd (AVGN),Cinemassacre,Gaming,US,2024-11-26T17:19:56Z,20.3,484495,38250,3681,0.086545785
Can I remake those SH*TTY mobile games in 1 HOUR?,Code Bullet,Education,AU,2024-11-26T01:33:50Z,23.22,1044930,69720,2251,0.068876384
Thanksgiving Special: Chicken falls in love!,Hay Day,Gaming,FI,2024-11-26T15:00:57Z,0.72,451575,12945,353,0.029448043
Unstoppable CR7! | Al Gharafa SC (QAT) - Al Nassr (KSA) | Highlights | AFC Champions League Elite™,The AFC Hub,Sports,MY,2024-11-25T21:21:55Z,4.3,2415247,55873,1397,0.023711861
Why It Sucks to Be Born as a Horse,Dinzo,Pets & Animals,US,2024-11-27T00:47:46Z,9.55,233160,15677,1294,0.072786927
Twenty One Pilots - “The Line” (from Arcane Season 2) [Official Music Video],League of Legends,Music,US,2024-11-25T15:00:06Z,3.92,2153406,180377,3801,0.085528693
IRENE 아이린 'Like A Flower' MV,SMTOWN,Music,KR,2024-11-26T09:00:30Z,3.75,1090864,156907,10290,0.153270252
Grandma is secretly a serial killer and cannibal?? The shocking crimes of the Granny Ripper,Bailey Sarian,Entertainment,US,2024-11-25T20:00:16Z,40.35,563376,31903,8221,0.071220641
"Best Rug Art Wins $1,000!",Stay Wild,Entertainment,US,2024-11-24T22:11:15Z,67.52,8616469,147291,14319,0.018755943
