title,channelTitle,category,channel_country,publishedAt,duration,view_count,likes,comment_count,engagement_rate
squabble up,Kendrick Lamar,People & Blogs,US,2024-11-25T18:07:36Z,2.77,6576545,579308,38520,0.093944161
Kendrick Lamar - GNX ALBUM REVIEW,theneedledrop,Music,US,2024-11-26T16:56:30Z,29.32,1093462,65048,5761,0.064756709
Squid Game: Season 2 | Official Trailer | Netflix,Netflix,Entertainment,US,2024-11-26T23:00:03Z,1.78,2496617,97692,3662,0.040596535
Watching a Rocket Launch at SpaceX with Elon Musk!,Kai Trump,People & Blogs,US,2024-11-26T18:03:29Z,11.67,1732604,81802,5747,0.0505303
Citadelle des Morts Cinematic | Call of Duty: Black Ops 6 Zombies,Call of Duty,Gaming,US,2024-11-26T16:00:27Z,1.92,596841,32193,2032,0.057343581
"these games wanted to sponsor me, i said no and reviewed them anyway",Ludwig,Gaming,US,2024-11-26T23:01:41Z,35.05,591929,25262,962,0.044302611
Can I Beat Grant Horvat If He Starts 5 Under Par? (Part 2),Phil Mickelson and the HyFlyers,Sports,US,2024-11-26T16:59:37Z,54.55,411335,43574,6035,0.12060486
I turned FORTNITE into LEGO...,TD BRICKS,Entertainment,US,2024-11-26T17:48:56Z,8.52,620115,16528,2182,0.030171823
Blaster Master - Angry Video Game Nerd (AVGN),Cinemassacre,Gaming,US,2024-11-26T17:19:56Z,20.3,484495,38246,3681,0.086537529
Dexter: Original Sin | Official Trailer | Paramount+ With SHOWTIME,Dexter on Paramount+ with Showtime,People & Blogs,US,2024-11-26T22:37:17Z,1.95,519391,8765,938,0.018681494
"Sonic the Hedgehog 3 | Official Trailer 2 (2024 Movie) Ben Schwartz, Jim Carrey, Keanu Reeves",Paramount Pictures,Film & Animation,US,2024-11-25T14:00:03Z,2.42,6870760,206202,15509,0.032268774
Lilo & Stitch | Official Teaser,Disney,Entertainment,US,2024-11-25T17:00:07Z,0.55,1466718,30539,2345,0.022420124
Thanksgiving Special: Chicken falls in love!,Hay Day,Gaming,FI,2024-11-26T15:00:57Z,0.72,450671,12945,353,0.029507113
Total War: WARHAMMER III - Omens of Destruction Announce Trailer,Total War,Gaming,GB,2024-11-26T14:59:00Z,1.93,297380,18641,1633,0.068175398
Can I remake those SH*TTY mobile games in 1 HOUR?,Code Bullet,Education,AU,2024-11-26T01:33:50Z,23.22,1044930,69708,2251,0.0688649
IRENE 아이린 'Like A Flower' MV,SMTOWN,Music,KR,2024-11-26T09:00:30Z,3.75,1090864,156899,10290,0.153262918
Unstoppable CR7! | Al Gharafa SC (QAT) - Al Nassr (KSA) | Highlights | AFC Champions League Elite™,The AFC Hub,Sports,MY,2024-11-25T21:21:55Z,4.3,2415247,55872,1397,0.023711446
Why It Sucks to Be Born as a Horse,Dinzo,Pets & Animals,US,2024-11-27T00:47:46Z,9.55,233160,15664,1292,0.072722594
Twenty One Pilots - “The Line” (from Arcane Season 2) [Official Music Video],League of Legends,Music,US,2024-11-25T15:00:06Z,3.92,2153406,180373,3801,0.085526835
Ed Sheeran - Under the Tree (from “That Christmas”),Ed Sheeran,Music,GB,2024-11-26T14:00:07Z,4.22,534858,44426,2005,0.086809957
Kevin Gates - Be Somebody (Official Music Video),kevingatesTV,Music,US,2024-11-26T08:00:40Z,3.07,354814,28142,2186,0.08547577
Grandma is secretly a serial killer and cannibal?? The shocking crimes of the Granny Ripper,Bailey Sarian,Entertainment,US,2024-11-25T20:00:16Z,40.35,563376,31900,8221,0.071215316
The Online Gambling Epidemic,Drew Gooden,Comedy,US,2024-11-24T20:39:52Z,28.07,2675934,178518,12304,0.071310428
IMPOSSIBLE Minecraft - Episode 1,Grian,Gaming,GB,2024-11-26T17:00:01Z,19.97,829869,79531,3096,0.099566317
Kalogeras Sisters HEAR ME OUT CAKE!,Kalogeras Sisters ,Entertainment,CA,2024-11-25T22:00:31Z,28.7,1869514,77483,7121,0.045254542
"Best Rug Art Wins $1,000!",Stay Wild,Entertainment,US,2024-11-24T22:11:15Z,67.52,8616469,147287,14317,0.018755246
"Ariana Grande, Cynthia Erivo, Idina Menzel & Kristin Chenoweth Talk About Their 'Wicked' Legacy",Entertainment Weekly,Entertainment,US,2024-11-25T17:00:07Z,12.95,477048,18420,795,0.040278966
How the Cast of 'Wicked' Became Their Characters 💖💚 | Teen Vogue,Teen Vogue,Entertainment,US,2024-11-25T20:00:02Z,16.35,241044,7313,223,0.031264002
Nick Eh 30 VS 100 Nick Eh 30's!,CouRage Gaming,Gaming,US,2024-11-25T22:00:27Z,16.58,643676,18007,716,0.029087616
Fortnite's *FREE* JUICE WRLD SKIN NOW AVAILABLE! (How to Unlock),oShven,Gaming,CA,2024-11-25T14:58:37Z,8.47,412015,4459,1447,0.01433443
Why The US is Struggling to Return to the Moon,Real Engineering,Science & Technology,US,2024-11-25T18:00:14Z,19.92,552643,17714,3385,0.038178354
Testing Roblox's Most TERRIFYING Myths..,CaylusBlox,Gaming,US,2024-11-25T18:51:39Z,18.6,527400,15690,934,0.031520667
"Hidden Meanings Behind Kendrick's ""Squabble Up"" Music Video Explained",Pearl Fountain,Entertainment,US,2024-11-26T09:19:49Z,3.28,167816,6010,461,0.03856009
The Chosen: Last Supper Teaser (Season 5),The Chosen,Entertainment,US,2024-11-25T15:00:06Z,1.15,808784,53502,4940,0.072259095
I Built a SECRET Soccer Field in My Room,The Royalty Family,People & Blogs,US,2024-11-24T17:07:17Z,27.18,3486759,52980,31602,0.024258057
How To Get juice wrld Skin in fortnite Now (Free Slayer juice wrld skin),Fortnite Events,Gaming,EG,2024-11-25T14:18:52Z,0.9,344799,3315,503,0.011073118
Juice WRLD - Empty Out Your Pockets (Music Video Teaser),Fortnite,Music,US,2024-11-25T15:03:00Z,0.33,697887,43322,2306,0.065380212
Kendrick Lamar's New Album Changes Everything....,Louaista,Music,US,2024-11-25T03:55:53Z,22.58,977956,36065,3637,0.040596918
SHOCKING ROUND 1 AT WORLD CHAMPIONSHIP,GMHikaru,Gaming,US,2024-11-25T13:42:38Z,25.0,401148,16195,1394,0.04384666
"Season 1 Reveal, Gameplay Preview & Ranked Resets | Dev Update - League of Legends",League of Legends,Gaming,US,2024-11-25T16:00:03Z,15.18,900974,37459,3118,0.045036816
"DRAKE WENT TO THE FEDS ON KENDRICK! |  HE SUES UMG AND SPOTIFY OVER ""NOT LIKE US"" !",No Life Shaq,Entertainment,US,2024-11-26T04:28:07Z,8.52,495288,23385,7030,0.061408716
Nightmare on Reroll Street: Part 2 | Into the Arcane Launch Cinematic - Teamfight Tactics,Teamfight Tactics,Gaming,US,2024-11-25T14:05:00Z,1.82,1741736,34654,1102,0.020528944
Testing Crazy Catnip Products!,Half-Asleep Chris,People & Blogs,GB,2024-11-25T17:00:23Z,8.77,276926,9080,1194,0.037100164
I built a MODERN iPod....,Zac Builds,Howto & Style,CA,2024-11-25T17:00:01Z,24.72,376841,18964,1298,0.053768035
izna 'IZNA' MV,izna (이즈나),People & Blogs,KR,2024-11-25T09:00:07Z,2.93,15295017,221498,19176,0.015735452
Happy 5 Years! Recording the Helluva Boss Pilot,Vivziepop,Film & Animation,US,2024-11-25T18:00:33Z,11.67,602378,84259,4001,0.146519295
HIGHLIGHTS | Leganés 0-3 Real Madrid | LaLiga 2024/25,Real Madrid,Sports,ES,2024-11-24T21:56:44Z,3.15,1358444,37255,1180,0.0282934
The World’s Most Expensive Gym Membership ($10k/month),Will Tennyson,People & Blogs,CA,2024-11-24T15:00:01Z,25.22,2139627,60612,3697,0.030056173
i tried food from TEMU...,BENOFTHEWEEK,News & Politics,US,2024-11-24T20:36:04Z,14.28,829543,55226,5126,0.072753311
Happy Wheels in 2024 is crazy..,PewDiePie,Gaming,JP,2024-11-24T17:00:49Z,21.83,1609941,136725,6255,0.088810708
Leno Drives Legendary 1969 Camaro Z28 Rally Sport with an Incredible Backstory! | Jay Leno's Garage,Jay Leno's Garage,Autos & Vehicles,US,2024-11-25T17:00:07Z,18.27,210911,7708,975,0.041169024
Top 10 Costco Black Friday Deals 2024,The Deal Guy,Science & Technology,US,2024-11-24T19:00:59Z,15.93,1753683,54669,969,0.031726372
CAN WE WIN THE TOURNAMENT? THE 7 ASIDE CUP,5IVE GUYS FC,Sports,GB,2024-11-25T19:56:33Z,32.93,349615,14215,3627,0.051033279
How to Get JUICE WRLD SKIN in Fortnite (NOW),gattu,Gaming,IN,2024-11-25T19:10:54Z,3.33,504436,4924,577,0.010905249
Larray Finds Quenlin Blackwell Love on The Button | Cut,Cut,Entertainment,US,2024-11-24T16:00:14Z,29.02,758702,45343,2032,0.062442171
New Minion Prince Hero and Hero Hall in Clash of Clans!,Judo Sloth Gaming,Gaming,GB,2024-11-24T13:00:36Z,16.28,1849342,65625,4574,0.037958906
Season 2025 Breakdown | Welcome To Noxus,SkinSpotlights,Gaming,GB,2024-11-25T16:00:32Z,9.17,648717,21481,1245,0.035032225
When VAN HELSING put DRACULA in a coffin after becoming a WEREWOLF,BlankBoy,Sports,US,2024-11-25T22:09:56Z,31.57,186341,13979,686,0.078699803
FIRST WEEK IN MY NEW NYC APARTMENT *alone..*,erica ha,People & Blogs,US,2024-11-24T13:30:32Z,42.83,730095,42370,1536,0.060137379
"Drake Files Unprecedented Petition Against UMG Over ""Not Like Us""",The Company Man,Entertainment,US,2024-11-26T00:40:13Z,18.33,91364,5947,2359,0.090911081
How US Thanksgiving Wasn't What I Expected,Lost in the Pond,Comedy,US,2024-11-27T01:59:42Z,11.92,86123,8879,936,0.113964911
Guess The Fake Athlete!,Jesser,Sports,US,2024-11-25T22:03:00Z,31.65,787662,20235,835,0.026750053
"Stromae, Pomme - “Ma Meilleure Ennemie” (from Arcane Season 2) [Official Visualizer]",Riot Games Music,Music,US,2024-11-23T08:01:00Z,2.47,6200690,254961,7462,0.04232158
"Why I'm giving away my ""Million Dollar Idea""",Morley Kert,Howto & Style,CA,2024-11-24T14:45:02Z,21.67,368264,15220,1102,0.044321465
Town Hall 17 & New Hero | Clash of Clans November Update,Clash of Clans,Gaming,FI,2024-11-25T10:03:23Z,8.55,4500491,130442,8193,0.030804417
JUICE WRLD *FREE* Skin is OUT NOW!,FriendlyMachine,Gaming,GB,2024-11-25T10:22:17Z,12.13,572580,7822,1513,0.016303399
"[#2024MAMA] G-DRAGON - 무제(Untitled, 2014)+POWER+HOME SWEET HOME+뱅뱅뱅+FANTASTIC BABY | Mnet 241123 방송",Mnet K-POP,Entertainment,KR,2024-11-23T08:54:37Z,14.3,17708959,721767,80975,0.045329711
Australia v India 2024-25 | First Test | Day Four,cricket.com.au,Sports,AU,2024-11-25T09:00:03Z,8.05,10908577,164473,3811,0.01542676
TRYING VIRAL TIKTOK SNACKS because i dont care for my health...,courtreezy,Comedy,US,2024-11-24T20:00:04Z,26.83,399141,29681,1346,0.077734435
My Birth Defect,Haminations,Comedy,US,2024-11-23T17:00:27Z,9.3,2947470,119923,23096,0.048522631
Escaping POU PRISON,ProjectJamesify,Gaming,US,2024-11-25T15:00:32Z,13.0,317138,1887,63,0.006148743
Minecraft but I ESCAPE from PVP CIVILIZATION,Evbo,Gaming,US,2024-11-24T00:15:06Z,25.98,1330935,62464,6826,0.052061145
Testing a Hamster's Survival Skills,Dr. Plants,Pets & Animals,US,2024-11-23T17:00:17Z,9.57,1480677,46589,1958,0.032787029
The World's Spiciest Ramen (10 Packs),Matt Stonie,Entertainment,US,2024-11-24T17:37:51Z,5.08,662719,38642,2501,0.062082119
Kendrick Perkins CALLS OUT Jamal Murray to HELP OUT Jokic! 😤 Concerns in Denver?! 👀 | First Take,NBA on ESPN,Sports,US,2024-11-26T16:21:53Z,10.77,316274,3252,1269,0.014294567
We Need to Talk About the Ironmouse Situation,ConnorDawg,Entertainment,JP,2024-11-23T18:15:00Z,18.3,2700809,224050,18186,0.089690163
Kendrick Lamar - SQUABBLE UP BREAKDOWN? & REACTION,JayBlac,Entertainment,US,2024-11-25T20:23:10Z,10.7,110026,5730,883,0.060103975
Popular (From Wicked The Soundtrack),Republic Records,Music,US,2024-11-22T05:00:04Z,4.03,575952,12673,621,0.023081785
Minecraft Button Experiment,Boosfer,Gaming,NO,2024-11-24T16:00:10Z,28.15,374211,21781,837,0.060441836
"FREE JUICE WRLD SKIN OUT EARLY in Fortnite! (How to Get it, REWARDS, NEW UPDATE)",oShven,Gaming,CA,2024-11-26T02:12:06Z,8.17,124143,2337,1017,0.02701723
Samsung is in Crisis,ColdFusion,Science & Technology,AU,2024-11-23T18:41:39Z,17.47,2150904,48059,4029,0.024216794
1 Goal = 1 Mystery Football Shirt,Pazjor,Gaming,CA,2024-11-26T15:38:13Z,17.45,214638,4624,429,0.023541964
OFFLINETV RACE THROUGH LA,OfflineTV,News & Politics,US,2024-11-24T00:00:01Z,25.82,747954,33990,656,0.04632103
"Game Theory: FNAF, The Missing Key Is... Phone Guy?!",The Game Theorists,Gaming,US,2024-11-23T18:05:00Z,22.98,1464670,84026,4063,0.060142558
The UPDATED GOATMAN mod is EVIL.. Minecraft: From the Fog,Calvin,Gaming,US,2024-11-24T20:00:10Z,58.13,277935,19243,2908,0.079698491
Behind the scenes of CM Punk’s WWE return at Survivor Series 2023,WWE,Sports,US,2024-11-25T15:00:06Z,9.52,1329238,72920,4096,0.057939963
Bishop T.D. Jakes suffers health incident after delivering sermon,CBS TEXAS,News & Politics,US,2024-11-24T23:45:43Z,1.52,320073,1892,1266,0.009866499
"I Got a Pet Leech (yes, really)",TerraGreen,Pets & Animals,US,2024-11-23T13:00:03Z,12.67,2344561,34870,3351,0.016301986
So I Analyzed the NEW Minecraft Movie Trailer...,FundyLIVE,Gaming,NL,2024-11-24T14:15:00Z,18.0,361450,18030,1342,0.053595241
I Bought Unrealistic Pinterest Dream Gowns,Safiya Nygaard,People & Blogs,US,2024-11-23T03:13:30Z,29.5,2629829,129047,4030,0.05060291
[#2024MAMA] BIGBANG (빅뱅) - 뱅뱅뱅 (BANG BANG BANG) + FANTASTIC BABY | Mnet 241123 방송,Mnet K-POP,Entertainment,KR,2024-11-23T09:13:52Z,5.42,10722920,384126,14910,0.037213371
Man City 0-4 Tottenham Hotspur | Premier League Highlights | Spurs THRASH Champions at Etihad,Tottenham Hotspur,Sports,GB,2024-11-23T21:45:02Z,2.25,2880016,49890,2108,0.018054761
Try Guys Make Girl Scout Cookies Without A Recipe,The Try Guys,Comedy,US,2024-11-23T16:00:50Z,52.92,794259,31164,1488,0.041110016
AMORIM REALITY BITE! IPSWICH 1-1 MANCHESTER UNITED GOLDBRIDGE MATCH REACTION,The United Stand,Sports,GB,2024-11-24T19:07:07Z,31.78,366145,8532,995,0.026019746
I Created A World Eating Worm In Build a Boat!,jessetc,Gaming,NL,2024-11-24T13:30:08Z,10.68,272873,5445,968,0.023501776
How I Stopped an ANT WAR in My Giant Rainforest Vivarium,AntsCanada,Pets & Animals,CA,2024-11-24T13:00:04Z,22.4,364861,20025,2204,0.060924571
Real Liquid Venom Attacks Me - Ft Tom Hardy,JLaservideo,Film & Animation,US,2024-11-23T18:08:23Z,21.17,1376287,52212,2221,0.039550617
WHAT IS BETTER THAN 1 ULTIMATE MINI JEEP?,PeckBrothers,Autos & Vehicles,US,2024-11-24T13:00:04Z,39.98,216692,9308,699,0.046180754
HE HAS THE GUN!! - SONIC MOVIE 3 TRAILER 2 REACTION,Games Cage,Gaming,CA,2024-11-25T14:14:32Z,3.07,57414,3898,495,0.076514439
Australia v India 2024-25 | First Test | Day Three,cricket.com.au,Sports,AU,2024-11-24T11:00:55Z,8.03,11729927,198892,5207,0.017399853
"ARCANE Season 2 Episodes 7, 8 & 9 Ending Explained",BrainPilot,Entertainment,GB,2024-11-23T14:04:41Z,10.6,483617,12657,2333,0.030995602
Surviving Using World's LARGEST Suitcase in the Desert,pierson,People & Blogs,US,2024-11-23T17:51:53Z,29.65,1365788,22562,3817,0.019314125
"Ohio State beats Indiana & Alabama, Ole Miss, A&M all go down: who’s in the Playoff and who’s out?",The Joel Klatt Show: A College Football Podcast,Sports,US,2024-11-25T15:00:06Z,45.88,162689,3673,1450,0.031489529
Ultimate Mini Jeep Rock Crawler Build!,Grind Hard Plumbing Co,Autos & Vehicles,US,2024-11-23T21:00:05Z,32.22,590900,23241,960,0.040956169
"Zelda, but Every 5 Minutes You Make it Weirder",PointCrow,Gaming,US,2024-11-23T20:06:35Z,33.63,431084,30678,1118,0.073758247
Denver Broncos Highlights vs. Las Vegas Raiders | 2024 Regular Season Week 12,Denver Broncos,Sports,US,2024-11-25T00:56:01Z,4.92,97019,1097,175,0.013110834
Philadelphia Eagles vs. Los Angeles Rams Game Highlights | NFL 2024 Season Week 12,NFL,Sports,US,2024-11-25T04:47:52Z,14.45,1628506,20066,2261,0.013710112
Kansas City Chiefs vs. Carolina Panthers Game Highlights | NFL 2024 Season Week 12,NFL,Sports,US,2024-11-24T21:30:35Z,13.78,1461796,17822,2758,0.014078572
Wicked - Is It Good or Nah?,Schaffrillas Productions,Entertainment,US,2024-11-23T19:42:25Z,13.25,473864,28807,1573,0.064111222
THE COBRA KAI MOVIE  - A Baylen Levine Film,Baylen Levine,Entertainment,US,2024-11-23T01:00:02Z,35.65,1603359,78430,3743,0.051250531
AMP LOVE ISLAND,AMP,Entertainment,US,2024-11-22T23:37:45Z,25.68,2782192,103974,4163,0.038867555
Can You Charge A Phone with Marbles?,Engineezy,Science & Technology,CA,2024-11-23T14:00:33Z,18.1,624482,23161,1463,0.03943108
